text,reply,retweet,like,view,author_id,created_at,search_keyword,search_query
"Factos) 한국어 LLM 성능이 처참한 것은 문과 전공자에게 축복임(영어권에 비해 해자가 깊어짐)
그리고 어차피 조선 AI 개발자들도 진짜 돈 벌려면 한국어가 아니라 영어 등 다른 성능에 집중해야 하므로 한국어 데이터가 없는 것은 그들에게도 저주가 아님",1,121,119,28543,@ries000,2025-03-12T08:40:59.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Yes, Claude Code can decompile itself. Here's the source code. [gh]
얼마 전에 LLM 회의론자가 27년된 EXE 파일을 Python으로 변환해서 놀랐다는 글이 있었는데, LLM이 어디까지 와있는지 이해할 필요가 있음. 이미 회의론은 끝났고, 어디까지 가능한지 실험하는 단계임.",1,17,50,3218,@NacyotKim,2025-03-12T05:56:31.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"GN⁺: Local Deep Research - 로컬에서 나만의 연구 조수 운영하기

- 강력한 AI 기반 연구 도구, 여러 LLM과 웹 검색을 사용해 깊이 있는 반복 분석을 수행  
  - ArXiv, Wikipedia, Google, PubMed, DuckDuckGo, SerpAPI, 로컬 RAG, The Guardian 등의 검색 기능을 통합…",1,16,31,2790,@GeekNewsHada,2025-03-12T04:32:02.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
중년 프로그래머들은 LLM이 가지는 기능과 문제에 대해 나는 좋은데? 괜찮은데? 뭐가 문젠데? 처럼 자기 밥그릇을 지키는 수준에 그치지 말고 업계와 생태계가 어떻게 변화하고 다음 세대에 어떤 영향을 주는지 한 번 더 생각하면 좋겠다.,1,13,35,3090,@lqez,2025-03-12T00:10:15.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"한국어 llm, ai 챗봇, 이런 거에 대한 기대가 전혀 없음.
만드는 본인들이 한국어에 대한 지식이 너무 없어서, 본인들이 다루는 것이 뭔지도 모르는 수준 같아서 ㅇㅇ.",1,82,150,30043,@tsutaamazing,2025-03-11T14:37:40.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"그냥… 이제는 ""한국은 한국어와 인문 및 사회 관련 학문을 천대한 대가를 언젠가 치를 것이다!"" 이런 말도 안 함.
지금 치르고 있음 ㅇㅇ.
내 생각엔 그 지옥이 바로 여기임.
한국어기반 ai는 한계도 뻔함.
llm 돌릴 때 긁어 올 정보가 있겠냐고….
이게 다임?
이게 다임.
이과 분들 화이팅하시길.",1,4402,5909,1613826,@tsutaamazing,2025-03-11T14:28:22.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"참고로 LLM이 멍청하다는 생각에는 변함이 없습니다. 특정 환경 안에서 특정 업무를 수행할 수 있다는 게 놀라운 거지, LLM은 멍청합니다. ChatGPT 서비스 등장 때부터 LLM 서비스를 과도하게 신뢰하는 사람들이 있었는데, 제 생각엔 미친 짓입니다.",2,39,82,23110,@NacyotKim,2025-03-10T01:44:58.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"보통 내 가설이 현실과 너무 다르면 가설이 잘못된건 아닌지 점검해보는데요. 내 생각(뇌피셜)도 아닌 캡틴코리아나 llm의 말이 진실이고 현실이 조작이라고 확신해버리면 위험한 것 같아요. 
x.com/notcarthegarde
…",2,11,17,4466,@taekie,2025-03-10T00:16:30.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"Rust/TS 타입체커 + biome/clippy CI + (LLM이 짜주는) TDD + Claude code agenting + MCP 모든걸 다 쓰니 궁극의 vibe coding 환경이 만들어지는것같다

인간, LLM, 기계 체커/린터 셋이 모두 상호보완되어서 개발이 빠르면서도 튼튼한 결과물이 나온다",1,34,129,9199,@simnalamburt,2025-03-09T08:16:14.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
이렇게 쓰긴 했지만 난 LLM이 시사하는 것 중 하나가 우리가 '고소득 전문지식/노동'이라 말하는 것 대부분이 사실은 얼마나 패턴화되고 정형화된 것들인지를 보여주는 거라 생각. 전문화된 영역이거나 양식이 표준화된 경우에는 더욱. 다른 노동과 크게 다르지 않음,1,250,359,57019,@VincentKralik,2025-03-07T11:09:44.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"이게 소중한 경험인게, 예전에는 팀에 특정 기교를 가진 동료가 없으면 그런 기교가 있있다는것 자체를 몰라서 안/못 쓰게 된다.

근데 LLM 뚝딱 하다보면 모든 영역에서 일정이상의 스킬을 가진 초월적 개체가 사용하는 기교를 인지할 수 있고, 그에 대한 즉각적인 맞춤형 과외 요청이 가능함.",1,14,57,2731,@youknow04,2025-03-07T09:44:11.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"MCP 요즘 핫한데 나처럼 이게 뭔지 전혀 모르는 분들을 위한 3분요약 내용

+ 1줄요약

LLM을 뭘쓰든 앱에서 클라이언트 서버 구조로 쉽게 연결할 수 있는 프로토콜로, 개인이나 기업이 슬랙 깃헙 구글드라이브 PostgreDB 에 대해 MCP 서버를 열기만 하면, 자료를 손쉽게 LLM으로 검색할 수 있다.",4,211,409,54877,@HamsterSyria,2025-03-07T00:40:03.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"MCP 등장 이전
- JIRA API로 이슈 긁어다가 목록으로 만들어서 LLM에게 던져서 ""이거 요약해줘"" 라고 말하기

MCP 등장 이후
- LLM에게 ""JIRA 이슈 요약해줘"" 라고 말하기",0,30,78,5488,@Harunene,2025-03-06T13:59:09.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"LLM이 이상한 질문이나 hallucination을 일으켜 ‘살려줘, 여기서 나가고 싶어’라고 해도 그러려니 했는데, 실제 뇌세포에 배설도 하는 컴퓨터에서 저런 말을 한다면 어찌해야 하는가.. 6개월이란 수명이 끝나고 뇌세포를 교환하는 리셋(!)과정은 무엇을 의미하는가",1,66,66,12109,@fkiller,2025-03-05T14:10:17.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"왜 팔란티어인가 알고 싶다면 이 글을 꼭 읽어보시길

이 글에서 안된다고 하는 것들이 팔란티어에서는 가능함 

“PoC에서 잘 동작하던 것들이 실제 프로덕션에서는 전혀 다른 양상을 보이게 됩니다.”

실제 프로덕션에서 증명되어야 한다는 것이
샴생커가 늘 강조하던 이야기",4,34,126,22617,@drmusician1,2025-03-03T11:48:57.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"카파시센세의 ""내가 LLM을 사용하는 방법""이라는 2시간짜리 영상을 봤다. 완벽하게 이해하고 있기 때문에 틀리지 않으면서도 쉽게 설명할 수 있는 분이라 존경스럽다. 그리고 내가 사용하는 방법과 거의 일치해서 뭔가 내가 똑바로 사용하고 있구나 자신감이 생겼다. 특히 어학용 CustomGPT!!",1,55,243,23871,@mahler83,2025-03-03T09:17:20.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"gayuna.github.io/llm/llm-prompt
…

LLM을 쓰면서 여러 프롬프트를 인터넷에서 많이 저장하셨을텐데요, 결국 저장보다는 활용이 중요하단걸 깨달았습니다. 프롬프트를 활용하기 위해 “잘” 저장하기 위한 아이디어와 예시들을 블로그에 정리해보았어요. 또 다른 아이디어가 있다면 알려주세요!",0,18,67,3784,@hello_gayuna,2025-03-02T03:02:27.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
LLM 어떻게 쓰냐? 챗GPT 어떻게 쓰냐라고 물어보시는 분들이 많은데 그냥 안드레 카파시가 만든 영상을 보면 되지 않을까 싶네요 ㅎㅎ,3,55,184,23953,@mynameisdjkim,2025-02-28T09:24:19.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"재밌는 거 만들었음 LLM 광신도 모드로 chatgpt한테 내 크립토 맘대로 갖고 트레이딩하라고 했더니 비트로 도지 풀매수함
야",4,11,21,1851,@suckzo_o,2025-02-27T05:15:31.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"걍 연출인줄 알았는데 완전히 연출은 아니고 LLM에 저런거 해주는 기능을 넣은것이었군
github.com/PennyroyalTea/
…",2,287,243,50368,@simnalamburt,2025-02-25T03:05:26.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"지금 일어나는 일들을(o1, o3, r1, s1 등) 보면 결국 LLM으로 만든 합성 데이터로 차세대 LLM을 훈련시키는 강화 피드백 고리가 생긴 것 같다. 테드 창의 우려는 틀렸던 것으로.",2,20,53,5995,@_a6g_,2025-02-23T11:25:35.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"소수점 비교가 LLM한테는 어려운 문제인가봄
이걸 부등호 계산 같은거 쓰지 않고 맥락만으로 맞추는게 쉽지 않은 듯",4,22,46,6716,@pyrasis,2025-02-20T06:10:31.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"이게 맞지ㅋㅋㅋㅋ

형들 FSD 따라하는 많은 회사들이 얼마나 때려박아야 FSD를 따라올거 같아???? 

LLM 따위랑 비교가 불가능한 혜자야 

올해 Base case $1000이야 걱정말고 매수해 
t.co/J9lIre2aLn",2,11,137,10418,@worldxlive69420,2025-02-18T07:48:34.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
인터넷 정보(LLM+ocr)가 아직 어설프고 부정확하다는 것을 알 수 있는 아주 좋은 타래..,1,29,48,21800,@commoncitizen01,2025-02-17T13:01:05.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"와.. 이번에 나온 퍼플렉시티 딥리서치도 써보니 성능이 상당하다 ㄷㄷ

LLM은 진짜 무한경쟁이네",11,15,162,13806,@danmusk4680,2025-02-15T14:31:10.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"이건 진짜다 32분부터 들어도 충분하네요

마치 팔란티어 경영진들이 2년 전부터 LLM 문제 정의하고
논파하는 과정 느낌도 드네요 ㅎㅎ",7,24,117,14591,@NPjoa_Hodl,2025-02-10T09:12:32.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"LLM AI의 활용과 관련해서 다들 작성된 결과물만 놓고 이야기하지만, 그것이 얼마나 우리에게서 읽기에 필요한 노력과 경험을 빼앗는지는 말하지 않는다. 번역해서 일독을 한 다음이라 해도 원어로 재독할 필요가 있고, 요약된 결과물만 읽는건 절대 금물이다.",0,39,57,8773,@saebkkk,2025-02-07T12:07:32.000Z,LLM Application 구축,"(""LLM Application 구축"" OR ""LLM"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"251108 보더라인 커튼콜
준 #정민
단 한발",0,20,9,1309,@iceberg_357,2025-11-11T08:44:46.000Z,Iceberg CDC 환경,"(""Iceberg CDC 환경"" OR ""Iceberg"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"모간스탠리 반도체 업종 의견 변화

2021년 Winter is coming으로 꺾었던 모간스탠리, 그리고 2025년 4월에는 '빙산이 다가온다(The Iceberg Looms)‘고 다시 한 번 메모리 반도체에 부정적인 뷰를 내비췄었음.

2025년 9월 22일 Memory Supercycle-Rising AI Tide Lifting All Boats 로 투자의견",6,28,129,30135,@blazingbees,2025-10-09T08:50:36.000Z,Iceberg CDC 환경,"(""Iceberg CDC 환경"" OR ""Iceberg"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"술뱅 처음 보는데
옛날 클립이 다 이런 바이브였던거 같아요 
별개로... 900일 정말정말 축하합니됴...///",0,44,115,1339,@Picon_0w0,2025-11-25T23:44:09.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
찐친 바이브,0,74,255,3017,@badasang_a,2025-11-25T17:19:35.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
태현 보이뿌렌드 바이브 넘무 좋다고♡...,0,21,145,2313,@JUN34_,2025-11-25T14:41:13.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"차기작에서 느껴지는 Hold My Hand 바이브

BOUNPREM MAGIC VIBES
#GMMTV2026 #BounPrem 
#PlanBtoU",2,13,23,366,@premfrappuccino,2025-11-25T13:40:17.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
@ 맥주집에서 강냉이 뜯어먹는 그 바이브,0,66,399,5044,@5OOOhz,2025-11-25T13:12:02.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
나 여기 맘속<<< 여기 바이브레이션이 너무 좋음 ...,0,516,1294,21738,@haechan_chanhae,2025-11-25T11:07:01.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" 도란 (티원에서의) 첫 방송 못봤어?
 아니 도란 첫 방송 보고 오긴 했어.. 
 도란 첫 방송 봤으면 이러면 안되지
 아니 말을 어떻.. 이게..그..짬에서 나오는 바이브.. 첫방송.. 어떻게 말을 그렇게 잘하지..

와 어떤다람쥐훈수봐   너 대장님 첫 갱 때 안절부절했던거 돌려본다",0,56,232,7262,@toyaRAN22,2025-11-25T10:38:21.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
" 수환아.. 방송 텐션이 왜이래 첫방송인데
 (ㅋㅋ) 아니 방송 하는법 까먹었어
 도란 첫방송 못 봤어?
 아니 도란 첫방송 보고 오긴 했어
 도란 첫방송 봤으면 이러면 안되지
 말을 어떻게, 짬에서 나오는 바이브인가? 첫방송 어떻게 그렇게 말을 잘하지?
 갈게
 바이 #peyz #doran",1,97,333,10221,@mmiirong,2025-11-25T10:37:57.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
"251125 ICN 출발

남친 바이브

#TWS #youngjae #영재 #YOUNGJAE #투어스 #tws",0,107,351,6483,@YummyJam0531,2025-11-25T10:33:00.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
아유 좋다<< 국밥 바이브인데 파스타라는게,0,20,74,2113,@jungkook_choo,2025-11-25T09:34:07.000Z,바이브 코딩,"(""바이브 코딩"" OR ""바이브"") lang:ko -filter:retweets min_retweets:10 since:2024-11-26 until:2025-11-26 -아이돌 -포카 -양도 -나눔 -rt -알티 -직캠 -팬싸 -콘서트 -굿즈 -앨범 -컴백 -최애 -덕질 -야구 -축구 -KBO -경기 -선수 -토토 -대출 -급전 -배팅 -카지노 -19금 -쿠팡 -알리 -할인 -쿠폰"
